,Job_title,Annual_salary,Age,Sex,Race,Experience_years
3128,Trooper,69540.96,43,M,WHITE,13.139215726537849
3129,Probationary Trooper,44082.0,24,M,BLACK,2.5818463075901628
3130,Trooper,69540.96,36,M,WHITE,12.468428509825664
3131,Trooper,53241.96,32,M,HISPA,3.4826177128893816
3132,Corporal,72612.96,46,M,WHITE,17.221435073957714
3133,"Sergeant, Public Safety",86494.92,49,M,WHITE,26.073088427551557
3134,Trooper,64918.92,29,M,WHITE,6.970711239792741
3135,"Sergeant, Public Safety",86494.92,48,M,WHITE,23.277685373416293
3136,Trooper,53241.96,28,M,WHITE,4.977514938705107
3137,Trooper,53241.96,34,M,WHITE,4.479215863433199
3138,Trooper,53241.96,28,M,WHITE,3.808428646721014
3139,Trooper,53241.96,29,M,WHITE,3.808428646721014
3140,Trooper,79323.0,60,M,HISPA,11.452665010232927
3141,Trooper,69540.96,45,M,WHITE,12.758646652566446
3142,Trooper,53241.96,23,M,WHITE,4.306727721992923
3143,Trooper,53241.96,29,M,WHITE,4.805026797264831
3144,"Sergeant, Public Safety",86494.92,50,M,WHITE,26.95469448380186
3145,Trooper,53241.96,28,M,HISPA,4.805026797264831
3146,"Sergeant, Public Safety",80820.96,50,M,WHITE,16.244002272462815
3147,Trooper,53241.96,35,M,HISPA,4.977514938705107
3148,Trooper,64918.92,38,M,HISPA,10.226082671102075
3149,Trooper,64918.92,36,M,HISPA,7.469010315064649
3150,Trooper,75967.92,44,M,HISPA,20.287890921784843
3151,Probationary Trooper,44082.0,26,M,HISPA,2.5818463075901628
3152,Trooper,64918.92,32,M,HISPA,7.469010315064649
3153,"Sergeant, Public Safety",77638.92,33,M,HISPA,13.256945727838353
3154,Trooper,69540.96,41,M,HISPA,11.26374942675072
3155,Trooper,64918.92,31,M,HISPA,6.472412164520832
3156,Trooper,75967.92,47,M,HISPA,21.26532372327974
3157,Trooper,53241.96,28,M,WHITE,3.98091678816129
3158,Trooper,64918.92,33,M,BLACK,4.977514938705107
3159,Trooper,69540.96,33,F,WHITE,13.256945727838353
3160,Trooper,53241.96,27,M,WHITE,5.475814013977015
3161,Trooper,69540.96,33,M,WHITE,13.256945727838353
3162,Trooper,69540.96,34,M,WHITE,11.26374942675072
3163,Trooper,64918.92,37,M,HISPA,7.945406134280649
3164,Corporal,64918.92,33,M,HISPA,7.945406134280649
3165,Trooper,53241.96,23,F,HISPA,3.808428646721014
3166,Trooper,79323.0,66,M,WHITE,17.254289958041575
